
a2ps.rb                         :_: "Any-to-PostScript filter"

shorten.rb                      :_: "Waveform compression"

shpotify.rb                     :_: "Command-line interface for Spotify on a Mac"

shtool.rb                       :_: "GNU's portable shell tool"

shunit2.rb                      :_: "xUnit unit testing framework for Bourne-based shell scripts"

shyaml.rb                       :_: "Command-line YAML parser"

sic.rb                          :_: "Minimal multiplexing IRC client"

sickbeard.rb                    :_: "PVR application to search and manage TV shows"

siege.rb                        :_: "HTTP regression testing and benchmarking utility"

sift.rb                         :_: "Fast and powerful open source alternative to grep"

signify-osx.rb                  :_: "Cryptographically sign and verify files"

silc-client.rb                  :_: "SILC conferencing client"

sile.rb                         :_: "Modern typesetting system inspired by TeX"

silk.rb                         :_: "Collection of traffic analysis tools"

simgrid.rb                      :_: "Studies behavior of large-scale distributed systems"

simh.rb                         :_: "Portable, multi-system simulator"

simple-amqp-client.rb           :_: "C++ interface to rabbitmq-c"

simple-tiles.rb                 :_: "Image generation library for spatial data"

since.rb                        :_: "Stateful tail: show changes to files since last check"

sip.rb                          :_: "Tool to create Python bindings for C and C++ libraries"

sipcalc.rb                      :_: "Advanced console-based IP subnet calculator"

sipp.rb                         :_: "Traffic generator for the SIP protocol"

sipsak.rb                       :_: "SIP Swiss army knife"

sisc-scheme.rb                  :_: "Extensive Java based Scheme interpreter"

sispmctl.rb                     :_: "Control Gembird SIS-PM programmable power outlet strips"

sjk.rb                          :_: "Swiss Java Knife"

skinny.rb                       :_: "Full-stack web app framework in Scala"

skipfish.rb                     :_: "Web application security scanner"

skktools.rb                     :_: "SKK dictionary maintenance tools"

sl.rb                           :_: "Prints a steam locomotive if you type sl instead of ls"

slackcat.rb                     :_: "Command-line utility for posting snippets to Slack"

slacknimate.rb                  :_: "text animation for Slack messages"

sleepwatcher.rb                 :_: "Monitors sleep, wakeup, and idleness of a Mac"

sleuthkit.rb                    :_: "Forensic toolkit"

slimerjs.rb                     :_: "Scriptable browser for Web developers"

sloccount.rb                    :_: "Count lines of code in many languages"

slowhttptest.rb                 :_: "Simulates application layer denial of service attacks"

slrn.rb                         :_: "Powerful console-based newsreader"

slugify.rb                      :_: "Convert filenames and directories to a web friendly format"

slurm.rb                        :_: "Yet another network load monitor"

smake.rb                        :_: "Portable make program with automake features"

smali.rb                        :_: "Assembler/disassembler for Android's Java VM implementation"

smartmontools.rb                :_: "SMART hard drive monitoring"

smartypants.rb                  :_: "Typography prettifier"

smlnj.rb                        :_: "Standard ML of New Jersey"

smpeg.rb                        :_: "SDL MPEG Player Library"

smpeg2.rb                       :_: "SDL MPEG Player Library"

snag.rb                         :_: "Automatic build tool for all your needs"

snakemake.rb                    :_: "Pythonic workflow system"

snap7.rb                        :_: "Ethernet communication suite that works natively with Siemens S7 PLCs"

snappy.rb                       :_: "Compression/decompression library aiming for high speed"

snappystream.rb                 :_: "C++ snappy stream realization (compatible with snappy)"

snapraid.rb                     :_: "Backup program for disk arrays"

sngrep.rb                       :_: "Command-line tool for displaying SIP calls message flows"

snobol4.rb                      :_: "SNOBOL4 programming language"

snort.rb                        :_: "Flexible Network Intrusion Detection System"

snow.rb                         :_: "Whitespace steganography: coded messages using whitespace"

snownews.rb                     :_: "Text mode RSS newsreader"

sntop.rb                        :_: "Curses-based utility that polls hosts to determine connectivity"

snzip.rb                        :_: "Compression/decompression tool based on snappy"

socat.rb                        :_: "netcat on steroids"

soci.rb                         :_: "Database access library for C++"

sofia-sip.rb                    :_: "SIP User-Agent library"

softhsm.rb                      :_: "Cryptographic store accessible through a PKCS#11 interface"

solid.rb                        :_: "Collision detection library for geometric objects in 3D space"

solr.rb                         :_: "Enterprise search platform from the Apache Lucene project"

somagic-tools.rb                :_: "Tools to extract firmware from EasyCAP"

somagic.rb                      :_: "Linux capture program for the Somagic variants of EasyCAP"

sonar-scanner.rb                :_: "Launcher to analyze a project with SonarQube"

sonarqube.rb                    :_: "Manage code quality"

sops.rb                         :_: "Editor of encrypted files"

sord.rb                         :_: "C library for storing RDF data in memory"

sound-touch.rb                  :_: "Audio processing library"

source-highlight.rb             :_: "Source-code syntax highlighter"

sourcekitten.rb                 :_: "Framework and command-line tool for interacting with SourceKit"

sox.rb                          :_: "SOund eXchange: universal sound sample translator"

spaceman-diff.rb                :_: "Diff images from the command-line"

spandsp.rb                      :_: "DSP functions library for telephony"

spark.rb                        :_: "Sparklines for the shell"

sparkey.rb                      :_: "Constant key-value store, best for frequent read/infrequent write uses"

sparse.rb                       :_: "Static C code analysis tool"

spatialindex.rb                 :_: "General framework for developing spatial indices"

spatialite-gui.rb               :_: "GUI tool supporting SpatiaLite"

spatialite-tools.rb             :_: "CLI tools supporting SpatiaLite"

spawn-fcgi.rb                   :_: "Spawn fast-CGI processes"

spdylay.rb                      :_: "Experimental implementation of SPDY protocol versions 2, 3, and 3.1"

speech-tools.rb                 :_: "C++ speech software library from the University of Edinburgh"

speedread.rb                    :_: "Simple terminal-based rapid serial visual presentation (RSVP) reader"

speedtest_cli.rb                :_: "Command-line interface for https://speedtest.net bandwidth tests"

speex.rb                        :_: "Audio codec designed for speech"

sphinx-doc.rb                   :_: "Tool to create intelligent and beautiful documentation"

sphinx.rb                       :_: "Full-text search engine"

spidermonkey.rb                 :_: "JavaScript-C Engine"

spim.rb                         :_: "MIPS32 simulator"

spin.rb                         :_: "The efficient verification tool of multi-threaded software"

spiped.rb                       :_: "Secure pipe daemon"

splint.rb                       :_: "Secure Programming Lint"

spoof-mac.rb                    :_: "Spoof your MAC address in macOS"

spring-loaded.rb                :_: "Java agent to enable class reloading in a running JVM"

spring-roo.rb                   :_: "Rapid application development tool for Java developers"

sproxy.rb                       :_: "HTTP proxy server collecting URLs in a 'siege-friendly' manner"

sql-translator.rb               :_: "Manipulate structured data definitions (SQL and more)"

sqlcipher.rb                    :_: "SQLite extension providing 256-bit AES encryption"

sqldiff.rb                      :_: "Displays the differences between SQLite databases"

sqlite-analyzer.rb              :_: "Analyze how space is allocated inside an SQLite file"

sqlite.rb                       :_: "Command-line interface for SQLite"

sqliteodbc.rb                   :_: "SQLite ODBC driver"

sqlmap.rb                       :_: "Penetration testing for SQL injection and database servers"

sqoop.rb                        :_: "Transfer bulk data between Hadoop and structured datastores"

sqtop.rb                        :_: "Display information about active connections for a Squid proxy"

squashfs.rb                     :_: "Compressed read-only file system for Linux"

squid.rb                        :_: "Advanced proxy caching server for HTTP, HTTPS, FTP, and Gopher"

squirrel.rb                     :_: "High level, imperative, object-oriented programming language"

sratom.rb                       :_: "Library for serializing LV2 atoms to/from RDF"

src.rb                          :_: "Simple revision control: RCS reloaded with a modern UI"

srclib.rb                       :_: "Polyglot code analysis library, built for hackability"

srecord.rb                      :_: "Tools for manipulating EPROM load files"

srmio.rb                        :_: "C library to access the PowerControl of a SRM bike power meter"

srtp.rb                         :_: "Implementation of the Secure Real-time Transport Protocol (SRTP)"

ssdb.rb                         :_: "NoSQL database supporting many data structures: Redis alternative"

ssdeep.rb                       :_: "Recursive piecewise hashing tool"

ssed.rb                         :_: "Super sed stream editor"

ssh-audit.rb                    :_: "SSH server auditing"

ssh-copy-id.rb                  :_: "Add a public key to a remote machine's authorized_keys file"

sshguard.rb                     :_: "Protect from brute force attacks against SSH"

sshrc.rb                        :_: "Bring your .bashrc, .vimrc, etc. with you when you SSH"

sshtrix.rb                      :_: "SSH login cracker"

sshuttle.rb                     :_: "Proxy server that works as a poor man's VPN"

ssldump.rb                      :_: "SSLv3/TLS network protocol analyzer"

sslh.rb                         :_: "Forward connections based on first data packet sent by client"

ssllabs-scan.rb                 :_: "This tool is a command-line client for the SSL Labs APIs."

sslmate.rb                      :_: "Buy SSL certs from the command-line"

sslscan.rb                      :_: "Test SSL/TLS enabled services to discover supported cipher suites."

sslsplit.rb                     :_: "man-in-the-middle attacks against SSL encrypted network connections"

sslyze.rb                       :_: "SSL scanner"

ssreflect.rb                    :_: "Virtual package provided by libssreflect-coq"

ssss.rb                         :_: "Shamir's secret sharing scheme implementation"

sstp-client.rb                  :_: "SSTP (Microsofts Remote Access Solution for PPP over SSL) client"

st.rb                           :_: "Statistics from the command-line"

stanford-ner.rb                 :_: "Stanford NLP Group's implementation of a Named Entity Recognizer."

stanford-parser.rb              :_: "Statistical NLP parser"

star.rb                         :_: "Standard tap archiver"

stdman.rb                       :_: "Formatted C++11/14 stdlib man pages from cppreference.com"

stgit.rb                        :_: "Push/pop utility built on top of Git"

stk.rb                          :_: "Sound Synthesis Toolkit"

stklos.rb                       :_: "Scheme system compliant with the features defined in R5RS"

stlink.rb                       :_: "stm32 discovery line Linux programmer"

stlviewer.rb                    :_: "View stl files"

stoken.rb                       :_: "Tokencode generator compatible with RSA SecurID 128-bit (AES)"

stone.rb                        :_: "TCP/IP packet repeater in the application layer"

storm.rb                        :_: "Distributed realtime computation system to process data streams"

stormpath-cli.rb                :_: "Command-line interface for https://stormpath.com/ user management"

stormssh.rb                     :_: "Command-line tool to manage your ssh connections"

stout.rb                        :_: "Reliable static website deploy tool"

stow.rb                         :_: "Organize software neatly under a single directory tree (e.g. /usr/local)"

streamripper.rb                 :_: "Separate tracks via Shoutcasts title-streaming"

stress.rb                       :_: "Tool to impose load on and stress test a computer system"

strongswan.rb                   :_: "VPN based on IPsec"

stunnel.rb                      :_: "SSL tunneling program"

stuntman.rb                     :_: "Implementation of the STUN protocol"

style-check.rb                  :_: "Parses latex-formatted text in search of forbidden phrases"

sub2srt.rb                      :_: "Convert subtitles from .sub to subviewer .srt format"

subliminal.rb                   :_: "Library to search and download subtitles"

submarine.rb                    :_: "Search and download subtitles"

subnetcalc.rb                   :_: "IPv4/IPv6 subnet calculator"

subversion.rb                   :_: "Version control system designed to be a better CVS"

suil.rb                         :_: "lightweight C library for loading and wrapping LV2 plugin UIs"

suomi-malaga-voikko.rb          :_: "Linguistic software and data for Finnish"

supersonic.rb                   :_: "C++ library providing a column oriented query engine"

supervisor.rb                   :_: "Process Control System"

surfraw.rb                      :_: "Shell Users' Revolutionary Front Rage Against the Web"

suricata.rb                     :_: "Network IDS, IPS, and security monitoring engine"

svdlibc.rb                      :_: "C library to perform singular value decomposition"

svg2pdf.rb                      :_: "Renders SVG images to a PDF file (using Cairo)"

svg2png.rb                      :_: "SVG to PNG converter"

svgcleaner.rb                   :_: "Cleans your SVG files by removing unnecessary data."

svtplay-dl.rb                   :_: "Download videos from http://svtplay.se"

swagger-codegen.rb              :_: "Generation of client and server from Swagger definition"

swaks.rb                        :_: "SMTP command-line test tool"

swfmill.rb                      :_: "xml2swf and swf2xml processor"

swftools.rb                     :_: "SWF manipulation and generation tools"

swi-prolog.rb                   :_: "ISO/Edinburgh-style Prolog interpreter"

swift.rb                        :_: "High-performance system programming language"

swiftgen.rb                     :_: "Collection of Swift tools to generate Swift code"

swiftlint.rb                    :_: "Tool to enforce Swift style and conventions"

swig.rb                         :_: "Generate scripting interfaces to C/C++ code"

swish-e.rb                      :_: "System for indexing collections of web pages"

switchaudio-osx.rb              :_: "Change macOS audio source from the command-line"

sword.rb                        :_: "Cross-platform tools to write Bible software"

syck.rb                         :_: "Extension for reading and writing YAML"

sylpheed.rb                     :_: "Simple, lightweight email-client"

sync_gateway.rb                 :_: "Make Couchbase Server a replication endpoint for Couchbase Lite"

syncthing-inotify.rb            :_: "File watcher intended for use with Syncthing"

syncthing.rb                    :_: "Open source continuous file synchronization application"

synfig.rb                       :_: "Command-line renderer"

synscan.rb                      :_: "Asynchronous half-open TCP portscanner"

syntaxerl.rb                    :_: "Syntax checker for Erlang code and config files"

sysbench.rb                     :_: "System performance benchmark tool"

sysdig.rb                       :_: "System-level exploration and troubleshooting tool"

systemc.rb                      :_: "Core SystemC language and examples"

szip.rb                         :_: "Implementation of extended-Rice lossless compression algorithm"

szl.rb                          :_: "Compiler and runtime for the Sawzall language"

t1lib.rb                        :_: "C library to generate/rasterize bitmaps from Type 1 fonts"

t1utils.rb                      :_: "Command-line tools for dealing with Type 1 fonts"

ta-lib.rb                       :_: "Tools for market analysis"

tachyon.rb                      :_: "Open Source Memory Speed Virtual Distributed Storage"

tag.rb                          :_: "Manipulate and query tags on Mavericks files"

taglib.rb                       :_: "Audio metadata library"

tailor.rb                       :_: "Cross-platform static analyzer and linter for Swift"

takt.rb                         :_: "text-based music programming language"

taktuk.rb                       :_: "Deploy commands to (a potentially large set of) remote nodes"

tal.rb                          :_: "Align line endings if they match"

talk-filters.rb                 :_: "Convert English text to stereotyped or humorous dialects"

talloc.rb                       :_: "Hierarchical, reference-counted memory pool with destructors"

tarantool.rb                    :_: "In-memory database and Lua application server."

tarsnap.rb                      :_: "Online backups for the truly paranoid"

task-spooler.rb                 :_: "Batch system to run tasks one after another"

task.rb                         :_: "Feature-rich console based todo list manager"

taskd.rb                        :_: "Client-server synchronization for todo lists"

tasksh.rb                       :_: "Shell wrapper for Taskwarrior commands"

taylor.rb                       :_: "Measure Swift code metrics and get reports in Xcode and Jenkins."

tbb.rb                          :_: "Rich and complete approach to parallelism in C++"

tbox.rb                         :_: "Glib-like multi-platform c library"

tcc.rb                          :_: "Tiny C compiler"

tccutil.rb                      :_: "Utility to modify the macOS Accessibility Database (TCC.db)"

tclap.rb                        :_: "Templatized C++ command-line parser library"

tcpflow.rb                      :_: "TCP flow recorder"

tcping.rb                       :_: "TCP connect to the given IP/port combo"

tcpkali.rb                      :_: "High performance TCP and WebSocket load generator and sink"

tcpreplay.rb                    :_: "Replay saved tcpdump files at arbitrary speeds"

tcpsplit.rb                     :_: "Break a packet trace into some number of sub-traces"

tcpstat.rb                      :_: "Active TCP connections monitoring tool"

tcptrace.rb                     :_: "Analyze tcpdump output"

tcptraceroute.rb                :_: "Traceroute implementation using TCP packets"

tcptrack.rb                     :_: "Monitor status of TCP connections on a network interface"

tcptunnel.rb                    :_: "TCP port forwarder"

tcpurify.rb                     :_: "Packet sniffer/capture program"

tcsh.rb                         :_: "Enhanced, fully compatible version of the Berkeley C shell"

td.rb                           :_: "Your todo list in your terminal"

teapot.rb                       :_: "Table editor and planner"

tee-clc.rb                      :_: "Microsoft Team Explorer Everywhere 2015 Command Line Client"

teem.rb                         :_: "Libraries for scientific raster data"

teensy_loader_cli.rb            :_: "Command-line integration for Teensy USB development boards"

telegraf.rb                     :_: "Server-level metric gathering agent for InfluxDB"

tenyr.rb                        :_: "32-bit computing environment"

term.rb                         :_: "Open terminal in specified directory (and optionally run command)"

termbox.rb                      :_: "Library for writing text-based user interfaces"

terminal-notifier.rb            :_: "Send macOS User Notifications from the command-line"

termrec.rb                      :_: "Record \"videos\" of terminal output"

termshare.rb                    :_: "Interactive or view-only terminal sharing via client or web"

terraform-inventory.rb          :_: "Terraform State → Ansible Dynamic Inventory"

terraform.rb                    :_: "Tool to build, change, and version infrastructure"

terragrunt.rb                   :_: "Thin wrapper for Terraform e.g. for locking state."

tesseract.rb                    :_: "OCR (Optical Character Recognition) engine"

testdisk.rb                     :_: "Powerful free data recovery utility"

testssl.rb                      :_: "Tool which checks for the support of TLS/SSL ciphers and flaws"

tevent.rb                       :_: "Event system based on the talloc memory management library"

texapp.rb                       :_: "App.net client based on TTYtter"

texi2html.rb                    :_: "Convert TeXinfo files to HTML"

texinfo.rb                      :_: "Official documentation format of the GNU project"

texmath.rb                      :_: "Haskell library for converting LaTeX math to MathML"

textql.rb                       :_: "Executes SQL across text files"

tgui.rb                         :_: "GUI library for use with sfml"

thc-pptp-bruter.rb              :_: "Brute force program against PPTP VPN endpoints (TCP port 1723)"

the_platinum_searcher.rb        :_: "Multi-platform code-search similar to ack and ag"

the_silver_searcher.rb          :_: "Code-search similar to ack"

thefuck.rb                      :_: "Programatically correct mistyped console commands"

theharvester.rb                 :_: "Gather materials from public sources (for pen testers)"

theora.rb                       :_: "Open video compression format"

thrift.rb                       :_: "Framework for scalable cross-language services development"

thrulay.rb                      :_: "Measure performance of a network"

tidy-html5.rb                   :_: "Granddaddy of HTML tools, with support for modern standards"

tidyp.rb                        :_: "Validate and modify HTML"

tiff2png.rb                     :_: "TIFF to PNG converter"

tig.rb                          :_: "Text interface for Git repositories"

tika.rb                         :_: "Content analysis toolkit"

tile38.rb                       :_: "In-memory geolocation data store, spatial index, and realtime geofence"

timedog.rb                      :_: "Lists files that were saved by a backup of the macOS Time Machine"

timelimit.rb                    :_: "Limit a process's absolute execution time"

timewarrior.rb                  :_: "Command-line time tracking application"

timidity.rb                     :_: "Software synthesizer"

tin.rb                          :_: "Threaded, NNTP-, and spool-based UseNet newsreader"

tinc.rb                         :_: "Virtual Private Network (VPN) tool"

tintin.rb                       :_: "MUD client"

tiny-fugue.rb                   :_: "Programmable MUD client"

tinycdb.rb                      :_: "Create and read constant databases"

tinyproxy.rb                    :_: "HTTP/HTTPS proxy for POSIX systems"

tinysvm.rb                      :_: "Support vector machine library for pattern recognition"

tinyxml.rb                      :_: "XML parser"

tinyxml2.rb                     :_: "Improved tinyxml (in memory efficiency and size)"

tippecanoe.rb                   :_: "Build vector tilesets from collections of GeoJSON features"

titan-server.rb                 :_: "Distributed graph database"

titlecase.rb                    :_: "Script to convert text to title case"

tivodecode.rb                   :_: "Convert .tivo to .mpeg"

tkdiff.rb                       :_: "Graphical side by side diff utility"

tlassemble.rb                   :_: "Create time lapse movies from image sequences"

tldr.rb                         :_: "Simplified and community-driven man pages"

tlsdate.rb                      :_: "Secure rdate replacement"

tmate.rb                        :_: "Instant terminal sharing"

tmpreaper.rb                    :_: "Clean up files in directories based on their age"

tmpwatch.rb                     :_: "Find and remove files not accessed in a specified time"

tmux-cssh.rb                    :_: "TMUX with a \"ClusterSSH\"-like behavior"

tmux-mem-cpu-load.rb            :_: "CPU, RAM memory, and load monitor for use with tmux"

tmux.rb                         :_: "Terminal multiplexer"

tn5250.rb                       :_: "5250 terminal and printer emulator"

tnef.rb                         :_: "Microsoft MS-TNEF attachment unpacker"

tnote.rb                        :_: "Small note-taking program for the terminal"

todo-txt.rb                     :_: "Minimal, todo.txt-focused editor"

todolist.rb                     :_: "Very fast, simple task manager for the command-line, based upon GTD."

tofrodos.rb                     :_: "Converts DOS <-> UNIX text files, alias tofromdos"

toilet.rb                       :_: "Color-based alternative to figlet (uses libcaca)"

tokyo-cabinet.rb                :_: "Lightweight database library"

tokyo-dystopia.rb               :_: "Lightweight full-text search system"

tomcat-native.rb                :_: "Lets Tomcat use some native resources for performance"

tomcat.rb                       :_: "Implementation of Java Servlet and JavaServer Pages"

tomee-jax-rs.rb                 :_: "TomeEE Web Profile plus JAX-RS"

tomee-plume.rb                  :_: "Apache TomEE Plume"

tomee-plus.rb                   :_: "Everything in TomEE Web Profile and JAX-RS, plus more"

tomee-webprofile.rb             :_: "All-Apache Java EE 6 Web Profile stack"

topgit.rb                       :_: "Git patch queue manager"

tor.rb                          :_: "Anonymizing overlay network for TCP"

torrentcheck.rb                 :_: "Command-line torrent viewer and hash checker"

torsocks.rb                     :_: "Use SOCKS-friendly applications with Tor"

tpl.rb                          :_: "Store and retrieve binary data in C"

tpp.rb                          :_: "Ncurses-based presentation tool"

trace2html.rb                   :_: "Utility from Google Trace Viewer to convert JSON traces to HTML"

tracebox.rb                     :_: "Middlebox detection tool"

tractorgen.rb                   :_: "Generates ASCII tractor art"

trafficserver.rb                :_: "HTTP/1.1 compliant caching proxy server"

trafshow.rb                     :_: "Continuous network traffic display"

traildb.rb                      :_: "Blazingly-fast database for log-structured data"

transcrypt.rb                   :_: "Configure transparent encryption of files in a Git repo"

translate-shell.rb              :_: "Command-line translator using Google Translate and more"

translate-toolkit.rb            :_: "Toolkit for localization engineers"

transmission.rb                 :_: "Lightweight BitTorrent client"

trash.rb                        :_: "CLI tool that moves files or folder to the trash"

tre.rb                          :_: "Lightweight, POSIX-compliant regular expression (regex) library"

tree.rb                         :_: "Display directories as trees (with optional color/HTML output)"

treecc.rb                       :_: "Aspect-oriented approach to writing compilers"

trr.rb                          :_: "Type training program for emacs users"

truecrack.rb                    :_: "Brute-force password cracker for TrueCrypt"

truncate.rb                     :_: "truncates a file to a given size"

tsung.rb                        :_: "Load testing for HTTP, PostgreSQL, Jabber, and others"

tta.rb                          :_: "Lossless audio codec"

ttf2eot.rb                      :_: "Convert TTF files to EOT"

ttf2pt1.rb                      :_: "True Type Font to Postscript Type 1 converter"

ttfautohint.rb                  :_: "Auto-hinter for TrueType fonts"

tth.rb                          :_: "TeX/LaTeX to HTML converter"

tty-clock.rb                    :_: "Analog clock in ncurses"

ttyd.rb                         :_: "Command-line tool for sharing terminal over the web"

ttylog.rb                       :_: "Serial port logger: print everything from a serial device"

ttyrec.rb                       :_: "Terminal interaction recorder and player"

tutum.rb                        :_: "Docker platform for dev and ops"

tvnamer.rb                      :_: "Automatic TV episode file renamer that uses data from thetvdb.com"

twemcache.rb                    :_: "Twitter fork of memcached"

two-lame.rb                     :_: "Optimized MPEG Audio Layer 2 (MP2) encoder"

twoping.rb                      :_: "Ping utility to determine directional packet loss"

twtxt.rb                        :_: "Decentralised, minimalist microblogging service for hackers."

txr.rb                          :_: "Original, new programming language for convenient data munging"

txt2tags.rb                     :_: "Conversion tool to generating several file formats"

typesafe-activator.rb           :_: "Tools for working with Lightbend Reactive Platform"

typescript.rb                   :_: "Language for application scale JavaScript development"

typespeed.rb                    :_: "Zap words flying across the screen by typing them correctly"

u-boot-tools.rb                 :_: "Universal boot loader"

uade.rb                         :_: "Play Amiga tunes through UAE emulation"

uberftp.rb                      :_: "Interactive GridFTP client"

ubertooth.rb                    :_: "Host tools for Project Ubertooth"

uchardet.rb                     :_: "Encoding detector library"

ucl.rb                          :_: "Data compression library with small memory footprint"

ucommon.rb                      :_: "GNU C++ runtime library for threads, sockets, and parsing"

ucspi-tcp.rb                    :_: "Tools for building TCP client-server applications"

udis86.rb                       :_: "Minimalistic disassembler library for x86"

udns.rb                         :_: "DNS resolver library"

udptunnel.rb                    :_: "Tunnel UDP packets over a TCP connection"

udpxy.rb                        :_: "UDP-to-HTTP multicast traffic relay daemon"

udunits.rb                      :_: "Unidata unit conversion library"

ufraw.rb                        :_: "Unidentified Flying RAW: RAW image processing utility"

uhd.rb                          :_: "Hardware driver for all USRP devices."

umlet.rb                        :_: "This UML tool aimed at providing a fast way of creating UML diagrams."

unac.rb                         :_: "C library and command that removes accents from a string"

unar.rb                         :_: "Command-line unarchiving tools supporting multiple formats"

unarj.rb                        :_: "ARJ file archiver"

unbound.rb                      :_: "Validating, recursive, caching DNS resolver"

uncrustify.rb                   :_: "Source code beautifier"

unfs3.rb                        :_: "User-space NFSv3 server"

uni2ascii.rb                    :_: "Bi-directional conversion between UTF-8 and various ASCII flavors"

unibilium.rb                    :_: "Very basic terminfo library."

unicorn.rb                      :_: "Lightweight multi-architecture CPU emulation framework"

unifdef.rb                      :_: "Selectively process conditional C preprocessor directives"

unison.rb                       :_: "File synchronization tool for OSX"

unittest-cpp.rb                 :_: "Unit testing framework for C++"

unittest.rb                     :_: "C++ Unit Test Framework"

unixodbc.rb                     :_: "ODBC 3 connectivity for UNIX"

unoconv.rb                      :_: "Convert between any document format supported by OpenOffice"

unp.rb                          :_: "Unpack everything with one command"

unpaper.rb                      :_: "Post-processing for scanned/photocopied books"

unrar.rb                        :_: "Extract, view, and test RAR archives"

unrtf.rb                        :_: "RTF to other formats converter"

unshield.rb                     :_: "Extract files from InstallShield cabinet files"

unyaffs.rb                      :_: "Extract files from a YAFFS2 filesystem image"

upscaledb.rb                    :_: "Database for embedded devices"

uptimed.rb                      :_: "Utility to track your highest uptimes"

upx.rb                          :_: "Compress/expand executable files"

uriparser.rb                    :_: "URI parsing library (strictly RFC 3986 compliant)"

urlview.rb                      :_: "URL extractor/launcher"

uru.rb                          :_: "Use multiple rubies on multiple platforms"

urweb.rb                        :_: "Ur/Web programming language"

usbmuxd.rb                      :_: "USB multiplexor daemon for iPhone and iPod Touch devices"

userspace-rcu.rb                :_: "Library for userspace RCU (read-copy-update)"

utf8proc.rb                     :_: "Clean C library for processing UTF-8 Unicode data"

utimer.rb                       :_: "Multifunction timer tool"

uudeview.rb                     :_: "Smart multi-file multi-part decoder"

uwsgi.rb                        :_: "Full stack for building hosting services"

v.rb                            :_: "Z for vim"

v8.rb                           :_: "Google's JavaScript engine"

vala.rb                         :_: "Compiler for the GObject type system"

valabind.rb                     :_: "Vala bindings for radare, reverse engineering framework"

valgrind.rb                     :_: "Dynamic analysis tools (memory, debug, profiling)"

vamp-plugin-sdk.rb              :_: "audio processing plugin system sdk"

vapoursynth.rb                  :_: "Video processing framework with simplicity in mind"

varnish.rb                      :_: "High-performance HTTP accelerator"

vassh.rb                        :_: "Vagrant Host-Guest SSH Command Wrapper/Proxy/Forwarder"

vault-cli.rb                    :_: "Subversion-like utility to work with Jackrabbit FileVault"

vault.rb                        :_: "Secures, stores, and tightly controls access to secrets"

vaulted.rb                      :_: "Allows the secure storage and execution of environments"

vavrdiasm.rb                    :_: "8-bit Atmel AVR disassembler"

vbindiff.rb                     :_: "Visual Binary Diff"

vc4asm.rb                       :_: "Macro assembler for Broadcom VideoCore IV aka Raspberry Pi GPU"

vcdimager.rb                    :_: "(Super) video CD authoring solution"

vcprompt.rb                     :_: "Provide version control info in shell prompts"

vcs.rb                          :_: "Creates video contact sheets (previews) of videos."

vcsh.rb                         :_: "Config manager based on git"

vde.rb                          :_: "Ethernet compliant virtual network"

vdirsyncer.rb                   :_: "Synchronize calendars and contacts"

vegeta.rb                       :_: "HTTP load testing tool and library"

vera++.rb                       :_: "Programmable tool for C++ source code"

verilator.rb                    :_: "Verilog simulator"

vert.x.rb                       :_: "Toolkit for building reactive applications on the JVM."

vf.rb                           :_: "Enhanced version of `cd` command"

vgmstream.rb                    :_: "Library for playing streamed audio formats from video games"

vice.rb                         :_: "Versatile Commodore Emulator"

viennacl.rb                     :_: "Linear algebra library for many-core architectures and multi-core CPUs"

viewvc.rb                       :_: "Browser interface for CVS and Subversion repositories"

vifm.rb                         :_: "Ncurses based file manager with vi like keybindings"

vilistextum.rb                  :_: "HTML to text converter"

vim.rb                          :_: "Vi \"workalike\" with many additional features"

vimpager.rb                     :_: "Use ViM as PAGER"

vimpc.rb                        :_: "Ncurses based mpd client with vi like key bindings"

vip.rb                          :_: "Program that provides for interactive editing in a pipeline"

virtualhost.sh.rb               :_: "Script for macOS to create Apache virtual hosts"

virtualpg.rb                    :_: "Loadable dynamic extension for SQLite and SpatiaLite"

virtuoso.rb                     :_: "High-performance object-relational SQL database"

visionmedia-watch.rb            :_: "Periodically executes the given command"

visitors.rb                     :_: "eb server log analyzer"

vit.rb                          :_: "Front-end for Task Warrior"

vmtouch.rb                      :_: "Portable file system cache diagnostics and control"

vncsnapshot.rb                  :_: "Command-line utility for taking VNC snapshots"

vnstat.rb                       :_: "Console-based network traffic monitor"

vnu.rb                          :_: "Nu Markup Checker: command-line and server HTML validator"

volatility.rb                   :_: "Advanced memory forensics framework"

